uname, ID, DISTNAME, osgb_n, osgb_e, # Data From VMD/OS OpenMap Local (ESRI Shape File) NZ/data/NZ_NamedPlace.shp
Tanfield_Grange_Farm_F6121 ,  04737D3A-83F4-4763-8EB9-1E2AE60F6121 , Tanfield Grange Farm , 419099.0 , 555854.0
Beckley_Farm_BDE88 ,  6C47DE54-1C7C-41FD-911F-A1CD232BDE88 , Beckley Farm , 419552.0 , 556214.0
Eland_Hall_Farm_F2D40 ,  8133CAA7-54BD-4834-829E-11817CBF2D40 , Eland Hall Farm , 417065.0 , 573352.0
Prestwick_Mill_Farm_AF68F ,  05707A08-E579-4555-BEF1-59166CCAF68F , Prestwick Mill Farm , 417786.0 , 573739.0
The_Farm_House_C442F ,  CD17951F-588D-4498-AF72-8F961B6C442F , The Farm House , 419041.0 , 572785.0
The_Cheese_Farm_3D970 ,  83564B70-55CD-4E60-B04B-0AB312F3D970 , The Cheese Farm , 419537.0 , 577015.0
Carr_Grange_Farm_FA6CC ,  0CBCF1B0-8C48-41C3-A854-31A2C5CFA6CC , Carr Grange Farm , 420211.0 , 573993.0
Lintz_Green_Farm_F548C ,  ABFBF300-1F40-4A3E-8A86-36AA40EF548C , Lintz Green Farm , 415200.0 , 556315.0
Upper_Lintz_Farm_AF661 ,  5699DB91-B05B-421D-ACF3-E223B41AF661 , Upper Lintz Farm , 416275.0 , 555487.0
Low_Wyndways_Farm_21E65 ,  3E1DF859-FC6F-48D7-BA92-FBFDE5821E65 , Low Wyndways Farm , 416888.0 , 553826.0
Crescent_Farm_A0DB6 ,  63F3CAC4-362D-4C01-85AF-ACE106DA0DB6 , Crescent Farm , 415680.0 , 568761.0
Dewley_Farm_62170 ,  7A66D8B9-58A0-47E5-801A-1C14D9A62170 , Dewley Farm , 416302.0 , 567739.0
Butterlaw_Farm_BE361 ,  7EC31AEB-C656-4E61-9611-16EBC9DBE361 , Butterlaw Farm , 418242.0 , 568955.0
Fondly_Set_Farm_D8975 ,  06D74BC4-AFD6-43C0-B7DF-66BB4BFD8975 , Fondly Set Farm , 415726.0 , 553207.0
Newhouses_Farm_3A90C ,  B8AC5078-C83A-4464-9EAF-54B53613A90C , Newhouses Farm , 415795.0 , 548695.0
Parkhead_Farm_68746 ,  97805A53-1A1A-4781-8ECD-837599368746 , Parkhead Farm , 416070.0 , 550283.0
Stephen's_Hall_North_Farm_453EB ,  664413EB-1731-4D01-8552-AF6EC55453EB , Stephen's Hall North Farm , 415573.0 , 563029.0
Normans_Riding_Farm_88084 ,  9823004E-BAFF-4B99-B0B3-B8B1EDC88084 , Normans Riding Farm , 416665.0 , 561462.0
Low_Thornley_Farmhouse_98302 ,  A8DB1708-9248-4D2C-9735-2DEDBFB98302 , Low Thornley Farmhouse , 417345.0 , 560389.0
Lockhaugh_Farm_D12D5 ,  79D1EA4B-1D6F-4465-B161-4AC0C29D12D5 , Lockhaugh Farm , 417586.0 , 559622.0
Low_Friarside_Farm_56A71 ,  7A77A6AD-249A-4DB9-9BD5-917E9D556A71 , Low Friarside Farm , 416205.0 , 557755.0
Gibside_Chapel_Farm_27548 ,  BB514AEC-28F5-4009-9457-BEA85C227548 , Gibside Chapel Farm , 417324.0 , 557812.0
Sherburn_Tower_Farm_4E23F ,  E04A903C-B016-4E4C-92BF-486698E4E23F , Sherburn Tower Farm , 415946.0 , 559505.0
East_House_Farm_E7C5D ,  0D4040FA-2852-4383-8CF1-835BB0EE7C5D , East House Farm , 412867.0 , 572461.0
Coldcotes_Moor_Farm_774CC ,  F68CF6FA-9472-44B0-8517-6373C60774CC , Coldcotes Moor Farm , 414240.0 , 573762.0
South_East_Farm_E8B98 ,  9B625FBD-CE53-4AB8-AF13-9C4B78AE8B98 , South East Farm , 412744.0 , 573838.0
The_Farmhouse_12B4C ,  D4D3425C-8F36-45EE-93C8-5832C9D12B4C , The Farmhouse , 415320.0 , 575034.0
The_Farmhouse_44A17 ,  4943F12A-7AB7-4CC1-B7AD-A3450A144A17 , The Farmhouse , 415616.0 , 569310.0
Heddon_Laws_Farm_C7DF8 ,  07FA11DC-6659-4085-87B7-3A149C3C7DF8 , Heddon Laws Farm , 414092.0 , 569336.0
Woodhill_Farm_AE043 ,  E59F0EE3-1CB0-4326-91A0-B9CAD30AE043 , Woodhill Farm , 413940.0 , 569795.0
Hold_House_Farm_00182 ,  695BC6FB-86B5-4E5B-B3F1-72F180D00182 , Hold House Farm , 416986.0 , 570797.0
Donkins_House_Farm_Long_Cottage_6C3DA ,  1C41222B-7373-45A7-BF62-335F9766C3DA , Donkins House Farm Long Cottage , 413542.0 , 571178.0
Heddon_Low_Farm_03BDB ,  90B131B2-B0DD-4A01-8891-EFA59F803BDB , Heddon Low Farm , 413530.0 , 566033.0
Building_Farm_89D8B ,  DB913AE8-88EF-44F6-A289-565158E89D8B , Building Farm , 413574.0 , 564495.0
The_Old_Farmhouse_7086B ,  9CA2458E-3EFB-43C1-83FC-19481F17086B , The Old Farmhouse , 414168.0 , 566092.0
